Navn;Stasjon;Tid(norsk normaltid);Snødybde;Nedbør (døgn);Middeltemperatur (døgn);Gjennomsnittlig skydekke (døgn);Høyeste middelvind (døgn)
Venabu;SN13420;17.07.1993;0;0;13,4;2,3;5,1
Venabu;SN13420;18.07.1993;0;0;12,9;2,7;4,1
Venabu;SN13420;19.07.1993;0;0,1;12,5;5;5,7
Venabu;SN13420;20.07.1993;0;0;10,6;5,7;4,1
Venabu;SN13420;21.07.1993;0;0;11,2;4,3;4,6
Venabu;SN13420;22.07.1993;0;3,4;10,7;7;7,2
Venabu;SN13420;23.07.1993;0;2,5;11,2;7;9,8
Venabu;SN13420;24.07.1993;0;0,3;12,7;6,3;6,2
Venabu;SN13420;25.07.1993;0;0,1;11,1;6,3;7,2
Venabu;SN13420;26.07.1993;0;43,3;8,7;7,7;6,7
Venabu;SN13420;27.07.1993;0;18,4;7,7;5,7;5,1
Venabu;SN13420;28.07.1993;0;2,4;8,5;6,3;5,1
Venabu;SN13420;29.07.1993;0;1,5;8,5;5,7;5,1
Venabu;SN13420;30.07.1993;0;5,7;7,5;8;5,1
Venabu;SN13420;31.07.1993;0;8,9;9,3;7,3;5,1
Venabu;SN13420;01.08.1993;0;0;8,7;5;5,7
Venabu;SN13420;02.08.1993;0;1,8;9;5;5,1
Venabu;SN13420;03.08.1993;0;5;8,3;8;4,6
Venabu;SN13420;04.08.1993;0;15,8;9,3;5;5,1
Venabu;SN13420;05.08.1993;0;0,3;10,8;3;5,1
Venabu;SN13420;06.08.1993;0;0;10,6;4,3;5,1
Venabu;SN13420;07.08.1993;0;0;11,3;7;4,1
Venabu;SN13420;08.08.1993;0;0,1;11,9;6,3;6,2
Venabu;SN13420;09.08.1993;0;5,6;9,2;8;5,1
Venabu;SN13420;10.08.1993;0;9,5;9,1;6,7;4,1
Venabu;SN13420;11.08.1993;0;16,5;6,9;7,3;5,1
Venabu;SN13420;12.08.1993;0;4,5;5,7;7,7;4,1
Venabu;SN13420;13.08.1993;0;10,2;5,6;4;8,7
Venabu;SN13420;14.08.1993;0;0;7;4,7;6,7
Venabu;SN13420;15.08.1993;0;0;7,5;7,3;5,1
Venabu;SN13420;16.08.1993;0;4,5;8,4;7,3;4,6
Venabu;SN13420;17.08.1993;0;15,6;6;4;9,8
Venabu;SN13420;18.08.1993;0;0;5,9;2,3;9,3
Venabu;SN13420;19.08.1993;0;0;7,2;7;5,1
Venabu;SN13420;20.08.1993;0;3;8,5;5,3;4,1
Venabu;SN13420;21.08.1993;0;0,7;6,1;7,3;7,2
Venabu;SN13420;22.08.1993;0;9,4;4,5;8;6,2
Venabu;SN13420;23.08.1993;0;9,3;4,9;7,7;7,2
Venabu;SN13420;24.08.1993;0;4;5,3;4,7;6,7
Venabu;SN13420;25.08.1993;0;0,5;6,1;3,3;5,7
Venabu;SN13420;26.08.1993;0;0,1;5,3;5;9,3
Venabu;SN13420;27.08.1993;0;0;4,8;2,7;8,2
Venabu;SN13420;28.08.1993;0;0;6,4;3,7;5,1
Venabu;SN13420;29.08.1993;0;1,8;5,8;7,7;5,1
Venabu;SN13420;30.08.1993;0;7,5;4,6;7,7;10,8
Venabu;SN13420;31.08.1993;0;2,8;6,2;7;4,1
Venabu;SN13420;01.09.1993;0;0,2;8,2;5,3;5,1
Venabu;SN13420;02.09.1993;0;0,1;6,6;5;10,3
Venabu;SN13420;03.09.1993;0;0,5;4,7;4;7,2
Venabu;SN13420;04.09.1993;0;0,1;3,6;4,7;10,3
Venabu;SN13420;05.09.1993;0;0;3,9;5,7;6,7
Venabu;SN13420;06.09.1993;0;0,3;4,3;7;6,2
Venabu;SN13420;07.09.1993;0;0,1;2,9;2;3,1
Venabu;SN13420;08.09.1993;0;0;5,2;1,7;4,1
Venabu;SN13420;09.09.1993;0;0;6,2;1,3;3,6
Venabu;SN13420;10.09.1993;0;0;5,1;3,7;5,1
Venabu;SN13420;11.09.1993;0;0,4;3,9;7;4,1
Venabu;SN13420;12.09.1993;0;0,8;2,3;6;3,6
Venabu;SN13420;13.09.1993;0;0,1;1,8;5,7;5,1
Venabu;SN13420;14.09.1993;0;0,1;0;2,7;4,1
Venabu;SN13420;15.09.1993;0;0;0,3;6;5,1
Venabu;SN13420;16.09.1993;0;0;-1;1,7;6,2
Venabu;SN13420;17.09.1993;0;0;-0,7;1;3,1
Venabu;SN13420;18.09.1993;0;0;0,6;0,7;4,1
Venabu;SN13420;19.09.1993;0;0;0,8;0,7;3,6
Venabu;SN13420;20.09.1993;0;0;1,7;8;4,6
Venabu;SN13420;21.09.1993;0;6,4;3,7;8;4,1
Venabu;SN13420;22.09.1993;0;19,4;6,4;2,7;6,7
Venabu;SN13420;23.09.1993;0;0;4;1;7,2
Venabu;SN13420;24.09.1993;0;0;2,1;4,3;5,7
Venabu;SN13420;25.09.1993;0;0;2,9;8;4,1
Venabu;SN13420;26.09.1993;1;3,1;0,4;6,3;3,6
Venabu;SN13420;27.09.1993;0;0,9;1;2,7;1,5
Venabu;SN13420;28.09.1993;0;0;2,4;1;3,1
Venabu;SN13420;29.09.1993;0;0;2,1;8;3,6
Venabu;SN13420;30.09.1993;0;0;2;7,3;5,1
Venabu;SN13420;01.10.1993;0;0,3;-0,1;7,3;5,1
Venabu;SN13420;02.10.1993;0;0,5;0,1;7,3;3,6
Venabu;SN13420;03.10.1993;0;0,1;2,1;7,7;3,1
Venabu;SN13420;04.10.1993;0;1,1;1,9;8;3,1
Venabu;SN13420;05.10.1993;0;3,4;2,8;7,7;4,1
Venabu;SN13420;06.10.1993;0;0,1;3;8;4,1
Venabu;SN13420;07.10.1993;0;15,1;1,8;8;8,2
Venabu;SN13420;08.10.1993;0;3,7;3,9;8;3,1
Venabu;SN13420;09.10.1993;0;0,8;3,8;7,7;4,6
Venabu;SN13420;10.10.1993;0;2,3;1;8;9,8
Venabu;SN13420;11.10.1993;0;4,2;0,9;8;2,1
Venabu;SN13420;12.10.1993;1;6;1,5;8;4,1
Venabu;SN13420;13.10.1993;2;4,7;-4,2;1;11,3
Venabu;SN13420;14.10.1993;2;0;-6,4;4;5,1
Venabu;SN13420;15.10.1993;2;1,6;-7,3;5;1,5
Venabu;SN13420;16.10.1993;2;0;-6,8;6;6,2
Venabu;SN13420;17.10.1993;2;0;-5;2,3;11,8
Venabu;SN13420;18.10.1993;2;0;-3,5;5;3,1
Venabu;SN13420;19.10.1993;2;0;1,6;7;6,2
Venabu;SN13420;20.10.1993;2;0,1;-1,4;7,7;3,1
Venabu;SN13420;21.10.1993;4;3,9;-5,6;1;11,3
Venabu;SN13420;22.10.1993;4;0;-9,9;1;5,1
Venabu;SN13420;23.10.1993;4;0;-7,7;7,7;1
Venabu;SN13420;24.10.1993;4;0,1;-0,4;4,3;15,4
Venabu;SN13420;25.10.1993;2;0;2;4,7;14,9
Venabu;SN13420;26.10.1993;1;0;3,6;3,3;14,9
Venabu;SN13420;27.10.1993;1;0;2,5;2,3;10,3
Venabu;SN13420;28.10.1993;0;0;0;1;13,9
Venabu;SN13420;29.10.1993;0;0;-2,3;0,3;2,1
Venabu;SN13420;30.10.1993;0;0;-1,1;4,3;11,3
Venabu;SN13420;31.10.1993;0;0;-2,8;0,7;10,3
Venabu;SN13420;01.11.1993;0;0;-5,2;1;5,1
Venabu;SN13420;02.11.1993;0;0;-4,2;4;5,1
Venabu;SN13420;03.11.1993;0;0;-2,3;6;2,1
Venabu;SN13420;04.11.1993;0;0,1;-6,7;7,7;2,1
Venabu;SN13420;05.11.1993;0;0;-8,4;6,3;1,5
Venabu;SN13420;06.11.1993;0;0;-8,7;0;0,5
Venabu;SN13420;07.11.1993;0;0;-9,2;8;1,5
Venabu;SN13420;08.11.1993;0;0,1;-8,1;8;1,5
Venabu;SN13420;09.11.1993;0;0;-4,4;8;4,1
Venabu;SN13420;10.11.1993;2;1,5;-2;8;5,1
Venabu;SN13420;11.11.1993;7;7,2;-1,2;8;6,2
Venabu;SN13420;12.11.1993;17;10,5;-4,8;8;5,1
Venabu;SN13420;13.11.1993;22;5,9;-3,1;8;5,7
Venabu;SN13420;14.11.1993;29;7,8;-2,4;8;2,6
Venabu;SN13420;15.11.1993;29;0,4;-8,3;0,7;3,1
Venabu;SN13420;16.11.1993;29;0;-7,8;7;2,6
Venabu;SN13420;17.11.1993;29;0;-7,6;1;2,1
Venabu;SN13420;18.11.1993;29;0;-7,3;0,3;3,1
Venabu;SN13420;19.11.1993;29;0;-8,3;0,7;2,6
Venabu;SN13420;20.11.1993;29;0;-10,7;8;3,1
Venabu;SN13420;21.11.1993;29;0,3;-12,8;6;4,1
Venabu;SN13420;22.11.1993;29;0,2;-10,6;7,3;4,6
Venabu;SN13420;23.11.1993;29;0,8;-6,5;7;9,3
Venabu;SN13420;24.11.1993;33;3,3;-7,2;8;9,3
Venabu;SN13420;25.11.1993;35;2,2;-9;7;4,1
Venabu;SN13420;26.11.1993;35;0,1;-8,1;8;5,1
Venabu;SN13420;27.11.1993;35;0,2;-10,7;3;3,1
Venabu;SN13420;28.11.1993;35;0;-13,5;2;2,1
Venabu;SN13420;29.11.1993;35;0;-11;7,7;3,6
Venabu;SN13420;30.11.1993;36;0,9;-10,5;7,7;4,1
Venabu;SN13420;01.12.1993;39;3,3;-9,4;8;5,1
Venabu;SN13420;02.12.1993;48;7,7;-6,9;8;6,7
Venabu;SN13420;03.12.1993;53;5,4;-8;8;5,1
Venabu;SN13420;04.12.1993;56;4,6;-3,8;6,3;8,2
Venabu;SN13420;05.12.1993;55;2,4;-5,4;4,7;9,8
Venabu;SN13420;06.12.1993;55;4,7;-5,8;5;10,3
Venabu;SN13420;07.12.1993;55;0,1;-4,1;8;12,3
Venabu;SN13420;08.12.1993;62;7,2;-6,8;1,3;10,3
Venabu;SN13420;09.12.1993;62;0;-15;1;5,1
Venabu;SN13420;10.12.1993;62;0;-15,2;1,7;2,6
Venabu;SN13420;11.12.1993;62;0,8;-11;4;2,6
Venabu;SN13420;12.12.1993;60;0,6;-8;1;9,8
Venabu;SN13420;13.12.1993;58;0,1;-17,5;1,3;5,7
Venabu;SN13420;14.12.1993;58;0;-15,4;1,3;5,1
Venabu;SN13420;15.12.1993;60;2,1;-8;7,7;9,3
Venabu;SN13420;16.12.1993;64;4,1;-8,9;7,7;6,7
Venabu;SN13420;17.12.1993;65;1,4;-14,5;4,7;2,6
Venabu;SN13420;18.12.1993;65;0;-9,6;5,7;6,7
Venabu;SN13420;19.12.1993;67;3,8;-0,9;8;9,3
Venabu;SN13420;20.12.1993;68;5,9;-10,1;1;10,3
Venabu;SN13420;21.12.1993;68;0;-10,6;4;8,2
Venabu;SN13420;22.12.1993;68;0;-13,4;4;3,1
Venabu;SN13420;23.12.1993;67;0;-16;0,7;4,1
Venabu;SN13420;24.12.1993;64;0;-10,6;5,3;11,3
Venabu;SN13420;25.12.1993;63;0,1;-10,6;6;6,2
Venabu;SN13420;26.12.1993;63;0;-14,7;1;6,2
Venabu;SN13420;27.12.1993;63;0;-15,9;0;3,1
Venabu;SN13420;28.12.1993;63;0;-14;4,7;3,6
Venabu;SN13420;29.12.1993;64;1,5;-11,8;8;4,1
Venabu;SN13420;30.12.1993;67;6,2;-5,5;8;4,6
Venabu;SN13420;31.12.1993;67;0,5;-9,6;5;3,1
Venabu;SN13420;01.01.1994;67;0;-7,9;5;6,7
Venabu;SN13420;02.01.1994;67;0,3;-12,3;0,7;5,1
Venabu;SN13420;03.01.1994;67;0;-15,7;3;2,1
Venabu;SN13420;04.01.1994;67;0;-12,6;5,7;3,1
Venabu;SN13420;05.01.1994;68;1,6;-8,8;8;4,1
Venabu;SN13420;06.01.1994;75;8,4;-6,5;7,7;4,6
Venabu;SN13420;07.01.1994;76;1,7;-5,4;8;5,1
Venabu;SN13420;08.01.1994;78;5,5;-8,2;0,7;7,2
Venabu;SN13420;09.01.1994;78;0;-12,8;4;4,6
Venabu;SN13420;10.01.1994;78;0;-8,4;8;2,6
Venabu;SN13420;11.01.1994;77;0,4;-9,4;8;2,6
Venabu;SN13420;12.01.1994;77;1,5;-9,6;8;2,1
Venabu;SN13420;13.01.1994;85;10,4;-4,8;8;5,1
Venabu;SN13420;14.01.1994;85;0,1;-9,1;0,7;4,6
Venabu;SN13420;15.01.1994;80;0;-7,4;2,7;11,3
Venabu;SN13420;16.01.1994;80;0;-10,9;3,7;7,7
Venabu;SN13420;17.01.1994;80;0;-11,8;1,3;7,2
Venabu;SN13420;18.01.1994;80;0;-13,7;7,3;3,1
Venabu;SN13420;19.01.1994;90;10,1;-12,3;5;4,1
Venabu;SN13420;20.01.1994;90;0,1;-11,2;6;3,1
Venabu;SN13420;21.01.1994;90;1;-3,1;5,3;10,3
Venabu;SN13420;22.01.1994;90;0,5;-5,6;6,3;7,7
Venabu;SN13420;23.01.1994;90;3,5;-7,2;5,7;14,4
Venabu;SN13420;24.01.1994;95;5,4;-6,7;8;10,8
Venabu;SN13420;25.01.1994;90;4,1;-13,3;4,7;8,7
Venabu;SN13420;26.01.1994;92;2,1;-13,7;5,7;5,7
Venabu;SN13420;27.01.1994;95;2,7;-12,7;8;2,6
Venabu;SN13420;28.01.1994;95;2,1;-10,8;4,7;7,7
Venabu;SN13420;29.01.1994;95;0,3;-13,2;4,7;6,7
Venabu;SN13420;30.01.1994;100;7,7;-14,3;7,7;7,2
Venabu;SN13420;31.01.1994;102;1,7;-6,9;5,3;8,7
Venabu;SN13420;01.02.1994;102;0;-10,6;8;4,1
Venabu;SN13420;02.02.1994;105;3,9;-11,9;8;4,6
Venabu;SN13420;03.02.1994;106;2,9;-14,1;7,3;1
Venabu;SN13420;04.02.1994;107;1,4;-17,3;5;2,6
Venabu;SN13420;05.02.1994;107;0,2;-17,7;6,3;2,6
Venabu;SN13420;06.02.1994;107;0;-13,9;7,7;1
Venabu;SN13420;07.02.1994;108;0,7;-14,8;7;4,1
Venabu;SN13420;08.02.1994;108;0,2;-15,9;5;2,1
Venabu;SN13420;09.02.1994;108;0;-13;8;2,6
Venabu;SN13420;10.02.1994;108;0,6;-10,4;6,3;2,1
Venabu;SN13420;11.02.1994;108;0,2;-12,7;7,7;2,1
Venabu;SN13420;12.02.1994;108;1;-14,1;6,7;4,1
Venabu;SN13420;13.02.1994;108;0,3;-18,1;5;3,6
Venabu;SN13420;14.02.1994;108;0;-15,9;0,3;2,6
Venabu;SN13420;15.02.1994;107;0;-10,4;2,3;3,1
Venabu;SN13420;16.02.1994;107;0;-14,9;2;3,6
Venabu;SN13420;17.02.1994;107;0;-12,8;2;2,6
Venabu;SN13420;18.02.1994;106;0;-12,1;1;3,1
Venabu;SN13420;19.02.1994;105;0;-11,9;0,3;3,6
Venabu;SN13420;20.02.1994;105;0;-14,4;0;4,1
Venabu;SN13420;21.02.1994;105;0;-13,6;0;3,1
Venabu;SN13420;22.02.1994;105;0;-12,2;0,3;3,1
Venabu;SN13420;23.02.1994;105;0;-11,2;0,7;6,7
Venabu;SN13420;24.02.1994;104;0;-9,2;6,3;8,2
Venabu;SN13420;25.02.1994;104;0,1;-12,3;0,7;7,7
Venabu;SN13420;26.02.1994;104;0;-12,9;0,7;6,2
Venabu;SN13420;27.02.1994;104;0;-14,5;4;3,6
Venabu;SN13420;28.02.1994;103;0;-14,7;2;4,6
Venabu;SN13420;01.03.1994;104;0,1;-17,3;3;3,6
Venabu;SN13420;02.03.1994;104;0;-16;6,7;4,1
Venabu;SN13420;03.03.1994;105;2,1;-13,8;7,7;5,1
Venabu;SN13420;04.03.1994;108;3,5;-10,8;6,3;4,1
Venabu;SN13420;05.03.1994;109;2;-3,7;8;11,8
Venabu;SN13420;06.03.1994;110;7,1;-4,9;4;7,2
Venabu;SN13420;07.03.1994;110;1,3;-3,4;7;5,1
Venabu;SN13420;08.03.1994;110;0,2;-0,7;7,3;7,7
Venabu;SN13420;09.03.1994;110;3;-4,1;1;9,3
Venabu;SN13420;10.03.1994;110;0;-4,5;4,3;9,8
Venabu;SN13420;11.03.1994;110;0,1;-2,3;7;8,2
Venabu;SN13420;12.03.1994;110;0;-3,4;5,7;10,3
Venabu;SN13420;13.03.1994;110;0;-5,4;8;8,2
Venabu;SN13420;14.03.1994;110;1,8;-5,1;6,3;4,6
Venabu;SN13420;15.03.1994;110;2,7;-5,5;5,3;8,7
Venabu;SN13420;16.03.1994;110;0;-8,4;3,7;4,1
Venabu;SN13420;17.03.1994;110;0;-6,8;6,3;6,2
Venabu;SN13420;18.03.1994;107;0,7;-9;4,3;8,7
Venabu;SN13420;19.03.1994;107;0;-13;4;3,6
Venabu;SN13420;20.03.1994;106;0;-12,3;6;5,1
Venabu;SN13420;21.03.1994;107;0;-9,7;2;8,2
Venabu;SN13420;22.03.1994;104;0;-8,8;8;7,2
Venabu;SN13420;23.03.1994;105;4,2;-4,7;5,7;6,2
Venabu;SN13420;24.03.1994;107;3,5;-3,9;6,7;10,8
Venabu;SN13420;25.03.1994;107;0;-8;1,7;8,2
Venabu;SN13420;26.03.1994;105;0;-5,1;5,3;8,2
Venabu;SN13420;27.03.1994;105;0,2;-5,5;1,3;7,7
Venabu;SN13420;28.03.1994;105;0;-6,1;7;6,2
Venabu;SN13420;29.03.1994;108;5,5;-1,7;7,3;8,7
Venabu;SN13420;30.03.1994;108;0,1;-2,2;5,3;7,7
Venabu;SN13420;31.03.1994;105;0,6;-0,5;8;8,2
Venabu;SN13420;01.04.1994;112;13,4;-0,8;8;9,3
Venabu;SN13420;02.04.1994;117;8,6;-1;8;7,2
Venabu;SN13420;03.04.1994;117;1,9;-0,6;4,7;5,1
Venabu;SN13420;04.04.1994;115;0,1;-3,8;8;11,3
Venabu;SN13420;05.04.1994;110;11,9;-2,7;5,3;8,2
Venabu;SN13420;06.04.1994;110;0,1;-4;7;6,2
Venabu;SN13420;07.04.1994;110;0,5;-2,4;6,7;6,7
Venabu;SN13420;08.04.1994;109;0;-4,8;2,3;3,6
Venabu;SN13420;09.04.1994;108;0,1;-3;6,7;4,6
Venabu;SN13420;10.04.1994;107;0,1;-2,2;5;5,1
Venabu;SN13420;11.04.1994;105;0;0,1;5,7;2,6
Venabu;SN13420;12.04.1994;102;0;0,8;7,3;6,2
Venabu;SN13420;13.04.1994;99;0,2;0,4;6,7;6,2
Venabu;SN13420;14.04.1994;97;0,3;-3,1;4;19
Venabu;SN13420;15.04.1994;97;0,1;-0,9;1,7;12,3
Venabu;SN13420;16.04.1994;94;0;0,6;6;8,2
Venabu;SN13420;17.04.1994;90;0;-4,7;5;7,2
Venabu;SN13420;18.04.1994;90;0;-3,5;4,3;5,7
Venabu;SN13420;19.04.1994;88;0;-2,6;3,3;3,6
Venabu;SN13420;20.04.1994;86;0;-2;5,3;4,1
Venabu;SN13420;21.04.1994;85;0,1;-1,2;8;8,7
Venabu;SN13420;22.04.1994;85;0,2;-0,8;5,3;8,7
Venabu;SN13420;23.04.1994;83;1,5;2,2;7,3;3,6
Venabu;SN13420;24.04.1994;80;0;2,6;6;6,2
Venabu;SN13420;25.04.1994;77;0,2;5,8;5,7;6,2
Venabu;SN13420;26.04.1994;74;0;2,8;6,3;8,7
Venabu;SN13420;27.04.1994;70;0,2;1,3;8;10,3
Venabu;SN13420;28.04.1994;70;0,1;2,8;6,7;7,2
Venabu;SN13420;29.04.1994;67;0;3,3;4;8,2
Venabu;SN13420;30.04.1994;68;5,3;-0,5;5,3;13,4
Venabu;SN13420;01.05.1994;66;0,6;-2,2;1;12,9
Venabu;SN13420;02.05.1994;64;0;0,6;3;9,8
Venabu;SN13420;03.05.1994;58;0;4,5;4,7;3,6
Venabu;SN13420;04.05.1994;54;0;4,1;1,3;4,6
Venabu;SN13420;05.05.1994;47;0;4,8;0,3;4,1
Venabu;SN13420;06.05.1994;43;0;2,9;6,7;6,7
Venabu;SN13420;07.05.1994;40;2,2;1,3;8;6,7
Venabu;SN13420;08.05.1994;36;0,8;5,6;4,7;5,7
Venabu;SN13420;09.05.1994;32;0;3,3;7,7;5,7
Venabu;SN13420;10.05.1994;28;10,1;3,9;5,7;6,7
Venabu;SN13420;11.05.1994;20;0;6,7;1,7;3,1
Venabu;SN13420;12.05.1994;15;0;8,8;1,7;5,7
Venabu;SN13420;13.05.1994;11;0;8,4;2;5,7
Venabu;SN13420;14.05.1994;9;0;5,6;5;5,1
Venabu;SN13420;15.05.1994;6;0,4;0,5;5,3;8,7
Venabu;SN13420;16.05.1994;4;0;-0,2;4;7,7
Venabu;SN13420;17.05.1994;4;0;-1,2;7,3;5,1
Venabu;SN13420;18.05.1994;10;8,8;0,2;7,7;5,1
Venabu;SN13420;19.05.1994;4;2;0,4;6,7;4,6
Venabu;SN13420;20.05.1994;0;0,7;1,9;3,7;6,2
Venabu;SN13420;21.05.1994;0;0;3,4;1;5,1
Venabu;SN13420;22.05.1994;0;0;3,9;2,7;7,2
Venabu;SN13420;23.05.1994;0;0;3,2;5;7,2
Venabu;SN13420;24.05.1994;0;0;5,3;3;5,1
Venabu;SN13420;25.05.1994;0;0;4,7;3,7;7,2
Venabu;SN13420;26.05.1994;0;0;0,9;2,3;10,3
Venabu;SN13420;27.05.1994;0;0;1,7;4;7,2
Venabu;SN13420;28.05.1994;0;0;1,9;5,7;6,2
Venabu;SN13420;29.05.1994;0;0,5;1,6;2,7;10,3
Venabu;SN13420;30.05.1994;0;0;2,3;5,3;7,2
Venabu;SN13420;31.05.1994;0;0;6,2;3;11,8
Venabu;SN13420;01.06.1994;0;0;6,4;5;10,8
Venabu;SN13420;02.06.1994;0;1,1;6,7;7,3;4,1
Venabu;SN13420;03.06.1994;0;1,9;9,4;7,3;5,1
Venabu;SN13420;04.06.1994;0;2,6;6,9;8;4,1
Venabu;SN13420;05.06.1994;0;12;5,7;8;5,1
Venabu;SN13420;06.06.1994;0;8,6;6,8;7,3;6,2
Venabu;SN13420;07.06.1994;0;3,2;6,2;6,3;5,1
Venabu;SN13420;08.06.1994;0;3,2;6,3;5;6,7
Venabu;SN13420;09.06.1994;0;1,1;3,8;5;6,2
Venabu;SN13420;10.06.1994;0;0,1;5,1;5,3;7,2
Venabu;SN13420;11.06.1994;0;0,2;6,9;7;5,7
Venabu;SN13420;12.06.1994;0;0;8,8;7,7;8,2
Venabu;SN13420;13.06.1994;0;0;11,7;6,7;8,2
Venabu;SN13420;14.06.1994;0;0;6,3;4,3;8,2
Venabu;SN13420;15.06.1994;0;0;2,3;5,7;6,7
Venabu;SN13420;16.06.1994;0;0;1,9;7,3;7,7
Venabu;SN13420;17.06.1994;0;0;3,8;7;5,7
Venabu;SN13420;18.06.1994;0;0;2,7;7,7;7,2
Venabu;SN13420;19.06.1994;0;12,8;6,5;6,7;9,3
Venabu;SN13420;20.06.1994;0;0,5;7,8;3,3;7,2
Venabu;SN13420;21.06.1994;0;0;7,1;7,3;5,1
Venabu;SN13420;22.06.1994;0;14,9;5,6;6,3;7,7
Venabu;SN13420;23.06.1994;0;2,4;4,7;3,7;11,8
Venabu;SN13420;24.06.1994;0;0;8,4;3,3;10,8
Venabu;SN13420;25.06.1994;0;1,9;7,6;8;4,6
Venabu;SN13420;26.06.1994;0;5,7;10,6;7,7;4,6
Venabu;SN13420;27.06.1994;0;0,6;10,4;3,7;6,2
Venabu;SN13420;28.06.1994;0;0;11;6,3;5,7
Venabu;SN13420;29.06.1994;0;0,5;11,4;6,3;6,7
Venabu;SN13420;30.06.1994;0;18;8,2;5,3;9,8
Venabu;SN13420;01.07.1994;0;0;10,1;1,7;10,3
Venabu;SN13420;02.07.1994;0;0;13,1;3,7;5,1
Venabu;SN13420;03.07.1994;0;0;15,1;2;3,1
Venabu;SN13420;04.07.1994;0;0;16,2;1;5,1
Venabu;SN13420;05.07.1994;0;0;16,7;2,7;4,1
Venabu;SN13420;06.07.1994;0;0;17,1;4,7;5,7
Venabu;SN13420;07.07.1994;0;0;17,4;3,7;8,2
Venabu;SN13420;08.07.1994;0;0,2;18;4,7;5,7
Venabu;SN13420;09.07.1994;0;0;16,7;3,3;4,1
Venabu;SN13420;10.07.1994;0;5,4;13,1;7,3;5,1
Venabu;SN13420;11.07.1994;0;0,9;13,1;7,3;5,1
Venabu;SN13420;12.07.1994;0;0,1;15,7;6,3;6,7
Venabu;SN13420;13.07.1994;0;0;16,3;4,3;7,2
Venabu;SN13420;14.07.1994;0;1,6;16,1;5,3;7,2
Venabu;SN13420;15.07.1994;0;6,2;13,4;7;7,2
Venabu;SN13420;16.07.1994;0;23,1;10,4;7;6,7
Venabu;SN13420;17.07.1994;0;5,7;9,2;7,3;7,2
Venabu;SN13420;18.07.1994;0;0;12,7;2;2,1
Venabu;SN13420;19.07.1994;0;0;15;3,3;4,1
Venabu;SN13420;20.07.1994;0;0;16,2;1,3;4,1
Venabu;SN13420;21.07.1994;0;0;16,5;3;5,1
Venabu;SN13420;22.07.1994;0;0;11,6;7;4,6
Venabu;SN13420;23.07.1994;0;3,1;11,9;4,3;5,1
Venabu;SN13420;24.07.1994;0;0;13,8;1;5,1
Venabu;SN13420;25.07.1994;0;0;15,9;5;5,7
Venabu;SN13420;26.07.1994;0;0;17,1;5;6,7
Venabu;SN13420;27.07.1994;0;0,4;17,7;5;6,7
Venabu;SN13420;28.07.1994;0;3,8;15,5;4;5,7
Venabu;SN13420;29.07.1994;0;2,6;13;5,3;3,6
Venabu;SN13420;30.07.1994;0;0,1;17,4;1;3,1
Venabu;SN13420;31.07.1994;0;0;17,4;1,7;5,1
Venabu;SN13420;01.08.1994;0;0;18,1;1,3;4,6
Venabu;SN13420;02.08.1994;0;0;16,2;5;4,1
Venabu;SN13420;03.08.1994;0;3,9;15,1;4,3;5,1
Venabu;SN13420;04.08.1994;0;0,1;14,8;3,7;5,1
Venabu;SN13420;05.08.1994;0;1,2;13,9;7,3;4,1
Venabu;SN13420;06.08.1994;0;8,2;11,9;6,7;6,7
Venabu;SN13420;07.08.1994;0;4,1;9,5;6,7;5,1
Venabu;SN13420;08.08.1994;0;0;9,8;7,7;5,1
Venabu;SN13420;09.08.1994;0;0,2;10,5;7,7;6,2
Venabu;SN13420;10.08.1994;0;0;10,8;1,7;3,6
Venabu;SN13420;11.08.1994;0;0;12,1;5,3;4,1
Venabu;SN13420;12.08.1994;0;0,1;12,9;5,7;4,1
Venabu;SN13420;13.08.1994;0;4;6,2;8;10,8
Venabu;SN13420;14.08.1994;0;29,5;5,8;5,7;15,4
Venabu;SN13420;15.08.1994;0;0;7,1;3,3;8,2
Venabu;SN13420;16.08.1994;0;0,2;8;4;3,6
Venabu;SN13420;17.08.1994;0;0;8;6,3;4,1
Venabu;SN13420;18.08.1994;0;5,4;7,6;7,7;3,1
Venabu;SN13420;19.08.1994;0;10,7;6,8;7,7;4,6
Venabu;SN13420;20.08.1994;0;1,8;6,2;8;4,6
Venabu;SN13420;21.08.1994;0;11;8,4;7,3;3,1
Venabu;SN13420;22.08.1994;0;5,9;8,8;6;7,2
Venabu;SN13420;23.08.1994;0;0,2;10,1;2,7;7,2
Venabu;SN13420;24.08.1994;0;0,1;10,5;6,3;5,1
Venabu;SN13420;25.08.1994;0;0,3;8,9;8;4,6
Venabu;SN13420;26.08.1994;0;3,5;8,6;8;6,7
Venabu;SN13420;27.08.1994;0;32;7,5;6,3;6,7
Venabu;SN13420;28.08.1994;0;16,2;5,2;6;5,7
Venabu;SN13420;29.08.1994;0;2,7;5,6;4,7;6,2
Venabu;SN13420;30.08.1994;0;0,5;4,7;5;7,2
Venabu;SN13420;31.08.1994;0;0,5;5,5;1,7;4,1
Venabu;SN13420;01.09.1994;0;0;7,1;4,7;4,6
Venabu;SN13420;02.09.1994;0;0;7,8;4,7;3,6
Venabu;SN13420;03.09.1994;0;0;8;5;3,6
Venabu;SN13420;04.09.1994;0;0;8,4;6,3;4,6
Venabu;SN13420;05.09.1994;0;0,6;6,2;7,3;3,1
